evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
158,40156052.98,40145896.53,40155843.1,40145686.65,-3.8702,-4.2911,2.0351,1.6329,0.79333,3.1576,-0.44239,4.8663,-4.0713,-3.8696
177,40470298.37,40145896.53,40470088.49,40145686.65,-3.8702,-4.2911,1.9851,1.6329,0.76833,3.1576,-0.49239,4.8413,-4.1054,-3.8946
199,40554906.6,40145747.95,40554696.72,40145538.07,-3.9063,-4.2911,2.0351,1.6329,0.81833,3.2008,-0.44239,4.8677,-4.0713,-3.9057
223,40145959.83,40145740.0,40145749.95,40145530.12,-3.8702,-4.3229,2.0351,1.5829,0.76833,3.2008,-0.44239,4.8413,-4.0713,-3.8696
251,40136309.9,40136309.9,40136100.02,40136100.02,-3.9059,-4.2911,2.0351,1.5832,0.81833,3.1929,-0.42048,4.8485,-4.0713,-3.8686
281,40455430.82,40074353.06,40455220.94,40074143.18,-3.8952,-4.3161,2.0101,1.6329,0.79333,3.1826,-0.46739,4.8385,-4.0963,-3.8946
316,40251370.32,39788975.39,40251160.44,39788765.51,-3.8807,-4.3226,2.0351,1.6258,0.7739,3.1826,-0.49239,4.8663,-4.1054,-3.8738
354,40181044.64,39708807.64,40180834.76,39708597.76,-3.8952,-4.3229,2.0101,1.6079,0.79333,3.1826,-0.46739,4.8413,-4.0963,-3.8696
398,40145887.18,39708807.64,40145677.3,39708597.76,-3.8702,-4.3229,2.0351,1.6329,0.81833,3.2008,-0.44239,4.8413,-4.0713,-3.8696
446,40145753.94,39708807.64,40145544.06,39708597.76,-3.8808,-4.3312,2.0351,1.5829,0.82928,3.1638,-0.44239,4.8413,-4.0713,-3.8696
501,40122975.93,39689124.99,40122766.05,39688915.11,-3.8775,-4.3161,2.0101,1.6163,0.83598,3.1826,-0.44119,4.8663,-4.0516,-3.869
562,40145895.62,39552794.59,40145685.74,39552584.71,-3.9063,-4.2911,2.0101,1.5829,0.81833,3.2008,-0.44239,4.8413,-4.0713,-3.8696
630,40076369.82,38672893.18,40076159.94,38672683.3,-3.8714,-4.2788,2.0654,1.5949,0.81104,3.1895,-0.44239,4.833,-4.0301,-3.8686
707,39819308.62,38614152.21,39819098.74,38613942.33,-3.8714,-4.3161,2.0351,1.5823,0.85223,3.1965,-0.44239,4.8571,-4.0258,-3.8447
794,38739872.23,38604264.95,38739662.35,38604055.07,-3.8735,-4.3202,2.0101,1.5854,0.7552,3.1826,-0.38495,4.867,-4.0285,-3.7432
891,39610089.33,37765558.82,39609879.45,37765348.94,-3.873,-4.2911,2.0351,1.5593,0.85178,3.1929,-0.44481,4.8495,-4.0713,-3.82
1000,37862018.66,35574400.51,37861808.78,35574190.63,-3.9038,-4.2176,2.0101,1.5455,0.8078,3.2195,-0.46739,4.7989,-4.0642,-3.656
1122,38629915.27,33873888.44,38629705.39,33873678.56,-3.9026,-4.2819,2.0101,1.6229,0.84937,3.1826,-0.46739,4.8663,-4.0338,-3.7316
1258,37656153.28,33873888.44,37655943.4,33873678.56,-3.9087,-4.2773,2.0101,1.5823,0.80827,3.2117,-0.46739,4.8114,-3.9575,-3.6488
1412,34900214.2,15467160.77,34900004.32,15466950.89,-3.9038,-4.2877,2.0101,1.5051,0.81362,3.2195,-0.46739,4.8032,-4.0585,-3.3512
1584,39388004.17,13822285.77,39387794.29,13822075.89,-3.873,-4.3229,2.0351,1.5829,0.81833,3.1857,-0.44481,4.8343,-4.0285,-3.8052
1778,21910955.62,3713167.409,21910745.74,3712957.529,-3.9018,-4.2419,2.0101,1.6938,0.80321,3.1938,-0.46739,4.8146,-4.0372,-1.7584
1995,2983325.244,2953766.321,2983115.364,2953556.441,-3.9125,-4.2754,2.0101,1.6576,0.8038,3.1938,-0.46739,4.803,-4.0096,2.2842
2238,2279456.266,646588.997,2279246.386,646379.117,-4.4809,-2.6481,2.0101,-0.34079,0.8038,5.0,-0.46739,2.7285,-4.0096,2.2842
2511,7681632.323,306525.768,7681422.443,306315.888,-1.9125,-2.3522,0.19689,3.6592,2.8038,2.0114,1.5326,3.287,-2.82,5.0
2818,11156780.51,161733.6059,11156570.63,161523.7259,-1.9125,-2.2874,0.010102,3.6592,-1.1962,5.0,-2.4674,5.0,-5.0,5.0
3162,11054219.6,122367.3677,11054009.72,122157.4877,-1.9125,-5.0,4.0101,3.6592,3.8394,1.2158,-2.4674,4.8661,-4.9792,5.0
3548,126418.7263,117239.7406,126208.8463,117029.8606,-3.9125,-2.2874,4.0101,1.6592,0.8038,3.2158,1.1644,0.15879,-1.1856,2.2842
3981,122150.4844,111949.2082,121940.6044,111739.3282,-1.4661,-1.8635,4.0101,-1.2154,-1.1962,1.9406,1.5326,0.18544,-1.1619,2.2842
4466,112028.7132,107979.3918,111818.8332,107769.5118,-1.4661,-1.2399,1.9941,3.2592,0.16504,3.7959,2.3857,-0.06843,-1.1856,2.2842
5011,108504.8638,107478.4862,108294.9838,107268.6062,0.53393,-1.2399,1.9941,0.059208,1.765,2.1959,2.3857,-0.06843,-1.1856,2.2842
5623,107721.8529,107406.6935,107511.9729,107196.8135,0.53393,-1.2399,3.7941,1.6592,0.97186,2.7037,2.3857,-0.06843,-1.1856,2.2842
6309,122687.4623,107398.8049,122477.5823,107188.9249,-1.1411,0.56783,5.0,1.3692,3.245,2.7037,3.427,-0.06843,-1.1856,2.2842
7079,240884.0549,107398.8049,240674.1749,107188.9249,-1.1411,-2.3003,5.0,1.2234,-1.5484,4.1837,0.78569,1.4085,-1.1856,2.2842
7943,135761.3804,107398.6817,135551.5004,107188.8017,4.2179,1.6372,4.6214,1.7004,0.14409,3.6093,2.9575,0.10975,-0.81576,2.2842
8912,107413.3534,107398.6817,107203.4734,107188.8017,1.2853,-1.0002,3.1138,2.5034,1.765,2.7037,2.3857,-0.06843,-1.1856,2.2842
10000,108606.5182,107398.1002,108396.6382,107188.2202,3.5761,-0.57741,2.0566,1.4794,2.2472,2.8853,2.0206,-0.06843,-1.1856,2.2842
11220,201320.3201,107397.5635,201110.4401,107187.6835,-0.87222,1.9319,4.4506,3.3226,1.17,3.6509,4.3278,0.94007,-1.1856,2.2842
12589,153794.102,5211.910129,153584.222,5002.030129,0.63651,-2.1644,3.2366,3.9166,1.7103,1.2062,0.35138,1.087,-0.7606,2.6646
14125,114082.0757,4693.510648,113872.1957,4483.630648,0.43171,1.6033,4.5637,2.3934,1.1041,3.3114,3.3962,-0.082744,-1.841,2.6646
15848,21020.56892,4689.90225,20810.68892,4480.02225,-1.1419,2.3233,3.5121,1.8273,2.292,3.0192,3.3962,0.16184,-1.1856,2.6646
17782,4764.386502,4689.886339,4554.506502,4480.006339,1.6937,1.977,4.0799,2.7027,2.1051,2.7052,2.3809,-0.082744,-1.1856,2.6646
19952,3717.278917,3695.647928,3507.398917,3485.767928,2.9089,0.12923,3.8065,2.84,1.8803,2.7052,2.3809,-0.082744,-1.1154,2.6646
22387,10723.53611,3686.702996,10513.65611,3476.822996,1.616,0.40883,3.4999,2.5917,1.5681,2.9535,2.7968,-0.40487,-1.1138,2.6646
25118,75983.06888,635.5168799,75773.18888,425.6368799,0.00040904,0.34052,3.5482,2.334,1.4902,3.0599,2.5464,-0.046302,-0.94266,2.8648
28183,29506.36081,378.7263608,29296.48081,168.8463608,0.72546,-0.24395,3.3571,2.3414,2.0923,2.7386,2.5004,0.063465,-1.2246,2.7658
31622,381.1014524,264.9158678,171.2214524,55.03586775,1.3466,0.64087,3.3678,2.4378,1.7488,2.7893,2.2875,-0.10146,-1.0872,2.5899
35481,467.7476102,223.4499455,257.8676102,13.56994549,0.84081,0.13698,3.5067,2.4606,1.7697,2.7161,2.2217,-0.035948,-1.1057,2.5899
39810,17.47503808,17.19893514,-192.4049619,-192.6810649,1.1437,0.29301,3.5503,2.3659,1.802,2.6939,2.3307,-0.10146,-1.1178,2.6048
44668,16.0663745,2.345343881,-193.8136255,-207.5346561,1.1181,0.44601,3.5269,2.4048,1.8398,2.6724,2.3587,-0.088571,-1.1079,2.6048
50118,273.5160406,1.022638033,63.63604056,-208.857362,1.1186,0.45972,3.5385,2.3593,1.7966,2.6845,2.325,-0.092424,-1.0987,2.6199
56234,10.60869328,0.7046130515,-199.2713067,-209.1753869,1.192,0.44408,3.547,2.3911,1.7863,2.6838,2.3219,-0.082319,-1.1045,2.6048
63095,1.316318649,0.6780206166,-208.5636814,-209.2019794,1.2304,0.44197,3.5481,2.3841,1.7841,2.6937,2.3171,-0.092875,-1.1087,2.6036
70794,0.006662983298,0.006611542077,-209.873337,-209.8733885,1.209,0.45138,3.5547,2.3869,1.7857,2.6887,2.3215,-0.090605,-1.1105,2.604
79432,0.000500030384,0.0003630676066,-209.8795,-209.8796369,1.2081,0.44925,3.5534,2.3868,1.7861,2.6889,2.3215,-0.090335,-1.1104,2.604
89125,0.04790098282,5.245090367e-05,-209.832099,-209.8799475,1.2074,0.44796,3.5555,2.3863,1.7857,2.689,2.3218,-0.090202,-1.1106,2.6038
100000,0.0009102384271,2.777871683e-05,-209.8790898,-209.8799722,1.2074,0.44792,3.5543,2.3864,1.7856,2.6889,2.3215,-0.090339,-1.1104,2.604
112201,0.0002663087688,7.600552578e-07,-209.8797337,-209.8799992,1.2074,0.44796,3.5544,2.3864,1.7856,2.6888,2.3216,-0.090414,-1.1104,2.604
125892,2.857605921e-07,2.854920353e-07,-209.8799997,-209.8799997,1.2072,0.448,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
131950,6.165521427e-09,6.165521427e-09,-209.88,-209.88,1.2072,0.448,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
1,7730461.557,7730461.557,7730369.467,7730369.467,-3.894,-1.036,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.94256,4.2294
2,7730462.474,7730461.557,7730370.384,7730369.467,-3.894,-1.061,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.94256,4.2294
3,7730460.642,7730460.642,7730368.552,7730368.552,-3.894,-1.011,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.94256,4.2294
4,7730464.199,7730460.642,7730372.109,7730368.552,-3.894,-1.036,-2.563,-1.0488,3.9413,4.3808,0.48235,3.9727,0.94256,4.2294
5,7740230.04,7730460.642,7740137.95,7730368.552,-3.894,-1.036,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.96756,4.2294
6,7631700.665,7631700.665,7631608.575,7631608.575,-3.894,-1.036,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.94256,4.2044
7,7730229.916,7631700.665,7730137.826,7631608.575,-3.894,-1.036,-2.5384,-1.0488,3.9413,4.3808,0.45735,3.9727,0.94256,4.2294
8,7730358.786,7631700.665,7730266.696,7631608.575,-3.894,-1.036,-2.5384,-1.0488,3.9163,4.3808,0.48235,3.9727,0.94256,4.2294
10,7730461.643,7631700.665,7730369.553,7631608.575,-3.9051,-1.036,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.94256,4.2294
11,7730463.385,7631700.665,7730371.295,7631608.575,-3.894,-1.036,-2.5384,-1.0238,3.9413,4.3808,0.48235,3.9727,0.94256,4.2294
12,7760079.623,7631700.665,7759987.533,7631608.575,-3.894,-1.036,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.94256,4.2371
14,7730462.474,7631700.665,7730370.384,7631608.575,-3.894,-1.061,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.94256,4.2294
15,7730460.642,7631700.665,7730368.552,7631608.575,-3.894,-1.011,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.94256,4.2294
17,7730229.916,7631700.665,7730137.826,7631608.575,-3.894,-1.036,-2.5384,-1.0488,3.9413,4.3808,0.45735,3.9727,0.94256,4.2294
19,7730772.565,7631700.665,7730680.475,7631608.575,-3.894,-1.036,-2.5384,-1.0488,3.9413,4.3808,0.50735,3.9727,0.94256,4.2294
22,7740230.127,7631700.665,7740138.037,7631608.575,-3.9051,-1.036,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.96756,4.2294
25,7730457.702,7631700.665,7730365.612,7631608.575,-3.894,-1.036,-2.5134,-1.0738,3.9413,4.3808,0.48235,3.9727,0.94256,4.2294
28,7730464.302,7631699.751,7730372.212,7631607.661,-3.894,-1.061,-2.5384,-1.0238,3.9413,4.3808,0.48235,3.9727,0.94256,4.2294
31,7730570.071,7631597.894,7730477.981,7631505.804,-3.894,-1.061,-2.5384,-1.0488,3.9413,4.387,0.48235,3.9727,0.94256,4.2294
35,7631699.751,7631597.894,7631607.661,7631505.804,-3.894,-1.011,-2.5384,-1.0488,3.9413,4.3808,0.48235,3.9727,0.94256,4.2044
39,7730228.691,7631597.894,7730136.601,7631505.804,-3.894,-1.036,-2.5384,-1.0738,3.9413,4.3808,0.45735,3.9727,0.94256,4.2294
44,7761792.423,7631597.894,7761700.333,7631505.804,-3.894,-1.036,-2.5384,-1.0488,3.9413,4.3808,0.45735,3.983,0.94256,4.2371
50,7730877.532,7631597.894,7730785.442,7631505.804,-3.894,-1.036,-2.5134,-1.0488,3.9413,4.387,0.50735,3.9727,0.94256,4.2294
56,7730882.804,7631597.894,7730790.714,7631505.804,-3.894,-1.036,-2.563,-1.0488,3.9413,4.387,0.50735,3.9727,0.94256,4.2294
63,7721867.533,7631597.894,7721775.443,7631505.804,-3.894,-1.036,-2.5384,-1.0738,3.9519,4.387,0.48235,3.9727,0.91756,4.2294
70,7751440.764,7626646.344,7751348.674,7626554.254,-3.894,-1.036,-2.5134,-1.0488,3.9413,4.387,0.48235,3.9727,0.91756,4.2371
79,7740584.285,7623107.867,7740492.195,7623015.777,-3.869,-1.036,-2.5384,-1.0488,3.9519,4.3808,0.50735,3.9727,0.96756,4.2294
89,7721869.672,7623107.867,7721777.582,7623015.777,-3.894,-1.011,-2.5384,-1.0238,3.9519,4.387,0.48235,3.9727,0.91756,4.2294
100,7740691.163,7623107.867,7740599.073,7623015.777,-3.894,-1.011,-2.5384,-1.0488,3.9519,4.387,0.50735,3.9727,0.96756,4.2294
112,7721050.775,7623107.867,7720958.685,7623015.777,-3.894,-1.061,-2.563,-1.0738,3.9413,4.3558,0.45735,3.9727,0.91756,4.2294
125,7771901.676,7623107.867,7771809.586,7623015.777,-3.869,-1.011,-2.563,-1.0488,3.9413,4.387,0.48235,3.983,0.96756,4.2371
141,7625254.298,7617909.703,7625162.208,7617817.613,-3.869,-1.036,-2.5384,-1.0738,3.9519,4.3808,0.50735,3.983,0.91756,4.2044
158,7753741.136,7617669.766,7753649.046,7617577.676,-3.9051,-1.036,-2.5384,-1.0738,3.9519,4.387,0.50735,3.983,0.91756,4.2371
177,7643879.273,7617669.766,7643787.183,7617577.676,-3.9051,-1.061,-2.563,-1.0488,3.9519,4.387,0.50735,3.983,0.96756,4.2044
199,7636085.183,7617565.77,7635993.093,7617473.68,-3.869,-1.061,-2.563,-1.0738,3.9163,4.3558,0.45735,3.9477,0.96756,4.2044
223,7653740.976,7617565.77,7653648.886,7617473.68,-3.869,-1.0009,-2.4646,-1.0777,3.9163,4.3602,0.45878,3.983,0.91756,4.2118
251,7729691.0,7617565.77,7729598.91,7617473.68,-3.9051,-1.036,-2.563,-1.0738,3.9163,4.3558,0.45735,3.9727,0.94256,4.2294
281,7631027.832,7546224.149,7630935.742,7546132.059,-3.894,-1.011,-2.5134,-1.0488,3.9413,4.3558,0.45735,3.9727,0.94256,4.2044
316,7724407.781,7539109.359,7724315.691,7539017.269,-3.9051,-1.036,-2.563,-1.0488,3.9163,4.3148,0.48235,3.9727,0.92936,4.2294
354,7617659.278,7409558.9,7617567.188,7409466.81,-3.894,-1.036,-2.563,-1.0738,3.9519,4.3558,0.48235,3.9461,0.91756,4.2044
398,7618764.042,6843570.688,7618671.952,6843478.598,-3.894,-1.036,-2.563,-1.0488,3.9413,4.387,0.50735,3.9477,0.91756,4.2044
446,7617669.766,6843570.688,7617577.676,6843478.598,-3.869,-1.011,-2.5134,-1.0488,3.9413,4.3558,0.45735,3.9477,0.91756,4.2044
501,7581586.779,5474736.46,7581494.689,5474644.37,-3.894,-1.036,-2.563,-1.0238,3.9413,4.3558,0.45735,3.9477,0.91756,4.1955
562,7607475.749,5474736.46,7607383.659,5474644.37,-3.869,-1.011,-2.563,-1.0754,3.9519,4.387,0.45735,3.9477,0.87697,4.2044
630,7618663.821,5474207.233,7618571.731,5474115.143,-3.869,-1.061,-2.563,-1.0238,3.9163,4.387,0.50735,3.9477,0.91756,4.2044
707,7450804.942,5474207.233,7450712.852,5474115.143,-3.894,-1.036,-2.5485,-1.0488,3.9413,4.3558,0.48235,3.939,0.90909,4.1654
794,7439601.671,5474201.785,7439509.581,5474109.695,-3.894,-0.98974,-2.5626,-1.0488,3.8699,4.3808,0.48235,3.9437,0.85465,4.1654
891,7395357.038,2801060.616,7395264.948,2800968.526,-3.8739,-1.036,-2.5256,-1.0838,3.9106,4.3642,0.48235,3.9461,0.91756,4.1519
1000,7661902.75,2801060.616,7661810.66,2800968.526,-3.869,-1.0573,-2.563,-1.0238,3.9534,4.363,0.45735,3.9477,0.91756,4.2154
1122,3576564.567,1085585.27,3576472.477,1085493.18,-3.894,-1.0434,-2.5538,-1.0488,3.7983,4.3848,0.46906,3.9824,0.94256,3.5154
1258,4263755.921,1069416.186,4263663.831,1069324.096,-3.894,-1.0503,-2.5134,-1.0488,3.7983,4.3848,0.46906,3.9822,0.89705,3.6412
1412,2639499.061,747816.6096,2639406.971,747724.5196,-3.894,-1.2191,-2.5785,-1.0488,3.609,4.3945,0.47408,3.9792,0.94256,3.123
1584,1090553.655,610345.747,1090461.565,610253.657,-3.894,-1.0687,-2.5963,-1.0488,3.8611,4.4003,0.48235,3.9076,0.94256,2.368
1778,734739.9728,595746.2433,734647.8828,595654.1533,-3.894,-1.0565,-2.5134,-1.0488,3.9106,4.3718,0.48235,3.9076,0.87069,2.1034
1995,594358.0467,594358.0467,594265.9567,594265.9567,-3.894,-1.0441,-2.6034,-0.99031,3.811,4.3865,0.38603,4.0099,0.72403,1.7958
2238,5307145.682,157189.9259,5307053.592,157097.8359,-5.0,-3.0441,-0.60339,-0.99031,2.5537,4.3865,-1.2742,2.5244,0.72403,-0.60422
2511,174260.506,138910.8099,174168.416,138818.7199,-3.894,-1.0441,-2.6034,-0.99031,3.811,2.3507,0.38603,2.0099,0.72403,1.7958
2818,152428.3068,67917.44873,152336.2168,67825.35873,-3.894,-1.0441,-2.6034,-0.99031,3.811,2.3865,0.38603,1.833,0.72403,1.7958
3162,306333.1968,46319.11081,306241.1068,46227.02081,-4.5899,-2.3916,-0.60339,0.94452,5.0,3.3535,-1.3785,0.28566,1.2468,1.7958
3548,66274.92153,43850.97361,66182.83153,43758.88361,-5.0,0.26598,-3.6842,-4.1721,1.7022,-0.09337,0.38603,1.2197,0.72403,1.7958
3981,82235.90933,35540.36204,82143.81933,35448.27204,0.74048,-2.6053,-0.60339,-2.0809,4.8679,-0.95681,-0.43217,0.28566,0.72403,1.7958
4466,56540.97729,34707.49372,56448.88729,34615.40372,-3.2,1.9574,-5.0,-0.43378,3.2214,-4.1783,-1.214,0.93285,0.72403,1.7958
5011,34612.99079,34499.4697,34520.90079,34407.3797,-5.0,1.4514,-4.8697,-2.2338,0.0048041,-4.1783,0.38603,0.93285,0.72403,1.7958
5623,207146.3713,33844.4396,207054.2813,33752.3496,-3.8525,1.9574,-2.8226,-0.43378,3.2214,-5.0,-1.214,-0.68568,0.72403,1.7958
6309,224188.6579,32901.14777,224096.5679,32809.05777,-1.7793,4.6901,3.5517,0.79396,1.8743,-5.0,1.351,-0.82715,0.72403,1.7958
7079,24482.25579,17333.38478,24390.16579,17241.29478,-4.1766,2.8501,-0.96721,0.62909,-1.1824,-2.4706,0.070958,0.93285,0.2838,1.7958
7943,13958.56702,13843.64914,13866.47702,13751.55914,-4.5678,1.6718,-1.6483,-0.84604,-0.63132,-3.5005,0.070958,0.93285,0.43229,1.7958
8912,14383.06747,13701.52379,14290.97747,13609.43379,-0.76964,3.7202,2.1241,-0.84604,-1.0646,-4.1184,0.070958,0.93285,0.43229,1.7958
10000,20901.54751,13551.40286,20809.45751,13459.31286,-3.7761,3.3947,-3.2472,-0.19245,-1.3657,-4.2032,-0.25133,0.66623,0.43229,1.7958
11220,162673.9111,13551.40286,162581.8211,13459.31286,2.4468,4.1925,-1.8376,-4.6925,-1.0777,-1.193,1.5032,0.23352,1.0293,1.7958
12589,107758.1311,13551.20305,107666.0411,13459.11305,2.3314,1.6614,-0.87536,-0.93836,0.99593,-2.3219,0.070958,1.834,-0.1255,1.7958
14125,347114.5214,13551.20305,347022.4314,13459.11305,0.12689,1.8453,-1.1089,-1.1063,0.074334,-2.5841,0.070958,1.6537,0.95657,1.1666
15848,14593.53675,13550.87799,14501.44675,13458.78799,2.5325,2.2387,-1.2192,-2.246,1.0736,-3.6327,-0.10449,0.93285,0.43229,1.7958
17782,68412.04855,13534.20774,68319.95855,13442.11774,2.8743,2.8505,-0.70881,-1.5766,0.66416,-4.4715,-1.7154,1.4109,0.16754,1.5813
19952,2524.884359,27.32061657,2432.794359,-64.76938343,2.8743,2.0553,-1.9901,-1.8496,-0.038829,-3.4977,-0.43937,0.97255,0.42624,1.6855
22387,7228.254415,16.83773422,7136.164415,-75.25226578,0.55612,2.2485,-1.084,-2.4128,-0.43147,-3.1244,-0.44709,1.2678,0.43244,1.6855
25118,9312.365999,16.83773422,9220.275999,-75.25226578,-0.88906,2.0635,-0.75814,-2.3002,-0.37108,-4.0752,-0.15402,0.73633,0.60046,1.6855
28183,23891.51493,16.83773422,23799.42493,-75.25226578,1.1412,2.7787,-0.54398,-2.138,-0.2841,-3.9515,0.12773,0.82137,0.32249,1.5536
31622,71.15384549,16.80594927,-20.93615451,-75.28405073,2.9403,2.2299,-0.24543,-1.7438,-0.062776,-3.7316,0.10574,0.97255,0.43244,1.6855
35481,43.96616215,13.74922525,-48.12383785,-78.34077475,0.40123,2.6892,0.69457,-1.8735,0.092676,-3.7433,0.030509,0.97255,0.43244,1.6855
39810,2233.58684,9.483742981,2141.49684,-82.60625702,0.94451,2.565,0.24169,-1.9215,-0.16887,-3.8302,-0.0055195,1.0221,0.39642,1.7288
44668,3.275706635,2.360539177,-88.81429337,-89.72946082,0.72136,2.6533,0.00097078,-1.7821,-0.081556,-3.7581,0.030509,0.98808,0.43244,1.6855
