evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
316,698.5769468,685.6168332,236.4869468,223.5268332,-3.8403,4.0887,-4.4388,1.889,-4.7492,-0.89249,-1.9973,-1.9591,-2.9284,-0.18174
354,695.1104855,685.6168332,233.0204855,223.5268332,-3.8653,4.0978,-4.4388,1.914,-4.7461,-0.86749,-1.9973,-1.9341,-2.9284,-0.18174
398,691.8466215,683.1778551,229.7566215,221.0878551,-3.8403,4.0637,-4.4138,1.939,-4.7742,-0.89249,-1.9973,-1.9341,-2.9284,-0.20674
446,691.371038,683.1778551,229.281038,221.0878551,-3.8767,4.0978,-4.4444,1.889,-4.7492,-0.89249,-1.9973,-1.9591,-2.9034,-0.20674
501,686.9540093,683.1778551,224.8640093,221.0878551,-3.8653,4.0978,-4.4138,1.939,-4.7492,-0.89249,-1.9723,-1.9091,-2.9284,-0.20674
562,689.8446076,679.9956551,227.7546076,217.9056551,-3.8653,4.0887,-4.4244,1.914,-4.7447,-0.87994,-1.9973,-1.9341,-2.9284,-0.20201
630,689.9274514,679.9956551,227.8374514,217.9056551,-3.8767,4.0587,-4.4523,1.937,-4.7764,-0.93677,-1.9983,-1.9217,-2.9491,-0.20674
707,690.7576185,675.3051971,228.6676185,213.2151971,-3.8653,4.0887,-4.4138,1.914,-4.76,-0.89249,-1.9723,-1.9341,-2.9284,-0.20674
794,693.5337202,674.5802013,231.4437202,212.4902013,-3.8403,4.0739,-4.451,1.889,-4.7764,-0.89249,-1.9973,-1.9192,-2.9034,-0.20674
891,676.0392288,673.7365529,213.9492288,211.6465529,-3.8653,4.0887,-4.4138,1.914,-4.7012,-0.88277,-2.0429,-1.9091,-2.9034,-0.2264
1000,680.8354924,663.6071468,218.7454924,201.5171468,-3.8461,4.095,-4.4138,1.889,-4.7492,-0.89249,-2.0429,-1.9203,-2.9034,-0.22607
1122,669.8001853,662.9286159,207.7101853,200.8386159,-3.8653,4.0887,-4.4138,1.914,-4.7279,-0.93218,-2.1079,-1.9091,-2.9043,-0.22766
1258,678.7318625,661.4838129,216.6418625,199.3938129,-3.7947,4.0969,-4.4138,1.8919,-4.7195,-0.93218,-1.9973,-1.909,-2.8866,-0.2264
1412,662.62013,660.3867369,200.53013,198.2967369,-3.8653,4.109,-4.4114,1.914,-4.7067,-0.99674,-2.1079,-1.9043,-2.9156,-0.22607
1584,660.4108084,658.122423,198.3208084,196.032423,-3.8653,4.0887,-4.3747,1.914,-4.6547,-0.99674,-2.1079,-1.8751,-2.9284,-0.24784
1778,689.340749,657.4935188,227.250749,195.4035188,-3.8653,4.1638,-4.4015,1.914,-4.6899,-0.96556,-2.3583,-1.862,-2.9153,-0.2264
1995,658.3461603,657.0447169,196.2561603,194.9547169,-3.8653,4.109,-4.37,1.914,-4.693,-1.0074,-2.1079,-1.8824,-2.9142,-0.25268
2238,787.8926845,382.5466725,325.8026845,-79.54332751,-5.0,4.1454,-4.37,1.914,-5.0,1.0033,-4.1021,-1.8937,-2.8975,-0.24784
2511,681.4473521,272.3862945,219.3573521,-189.7037055,-5.0,3.0844,-5.0,-0.086032,-5.0,1.0033,-0.10208,-3.8937,-0.89745,1.7522
2818,279.7301603,240.6459318,-182.3598397,-221.4440682,-0.38078,4.1454,-4.37,-0.086032,-2.6547,0.19724,-1.0197,3.4672,1.868,-0.24784
3162,194.0656879,135.6070792,-268.0243121,-326.4829208,-1.8653,4.1454,0.62129,1.914,-0.73112,1.0033,0.08911,3.4672,-0.89745,-0.24784
3548,339.1247878,97.09196441,-122.9652122,-364.9980356,-5.0,2.1454,-2.8212,0.49389,-2.6547,0.4908,0.29825,2.7572,0.58651,1.3248
3981,110.5996453,63.53413952,-351.4903547,-398.5558605,-0.38078,4.1454,0.62129,1.914,-0.66632,1.573,1.886,2.5704,1.5733,-0.24784
4466,342.3254944,63.53413952,-119.7645056,-398.5558605,-2.8142,5.0,3.0213,0.31397,-1.5128,3.573,2.1001,0.1704,-0.83541,-0.24784
5011,218.5218695,51.76686724,-243.5681305,-410.3231328,0.14228,5.0,-1.7787,0.31397,1.0872,3.573,-0.29995,4.9864,0.033416,-0.24784
5623,46.95000646,45.12020648,-415.1399935,-416.9697935,2.2633,1.3717,0.62129,-0.040986,1.0872,1.573,2.1001,2.5704,1.5646,-0.24784
6309,45.10127042,39.35657187,-416.9887296,-422.7334281,2.3444,3.0463,0.62129,-0.040986,1.0872,2.6846,2.1001,2.5704,0.73701,-0.24784
7079,911.0454594,39.28747393,448.9554594,-422.8025261,4.5044,-0.31373,2.5413,1.439,3.1672,0.88462,0.18005,4.4904,1.9179,-1.5278
7943,43.90340772,38.0359212,-418.1865923,-424.0540788,0.18438,2.3419,2.195,1.3,1.0872,1.6934,2.1001,2.5704,0.73701,1.0322
8912,47.99087873,30.21278289,-414.0991213,-431.8772171,2.3124,1.3145,2.195,2.1088,1.0872,3.1334,2.1001,2.5704,0.73701,-0.6175
10000,97.35617493,27.25200966,-364.7338251,-434.8379903,2.3124,1.4458,0.459,-0.084033,-0.13986,2.5893,1.1872,1.4662,0.73701,-0.6175
11220,35.7005443,17.45990795,-426.3894557,-444.6300921,0.20998,2.3419,0.8062,1.3692,2.4184,2.1456,2.1001,3.5154,0.73701,-0.23721
12589,113.3508,13.57616837,-348.7392,-448.5138316,2.3124,3.1507,1.0713,3.8213,2.2912,1.363,2.1001,3.5534,1.7201,0.41815
14125,525.2119859,11.57337582,63.12198594,-450.5166242,2.3124,3.03,3.0838,1.3692,3.3032,2.8829,2.8865,1.784,1.5121,0.59934
15848,15.7280339,11.57337582,-446.3619661,-450.5166242,2.3124,2.3419,1.3062,1.3692,2.2912,2.1456,2.1001,2.5704,1.5121,0.075055
17782,13.91795382,11.57337582,-448.1720462,-450.5166242,2.3124,2.3419,2.195,1.3692,2.2912,1.5558,2.1001,2.1946,1.5121,0.075055
19952,22.09696565,9.089381251,-439.9930343,-453.0006187,1.4512,2.3419,2.195,0.73136,1.6436,1.6737,1.5967,3.0737,1.0157,-0.26049
22387,30.1153905,4.65466333,-431.9746095,-457.4353367,2.3124,2.0645,2.195,0.73136,2.2912,2.1456,2.5432,2.2483,1.55,-0.26049
25118,6.307004387,4.65466333,-455.7829956,-457.4353367,2.3124,2.2031,2.195,0.73136,2.2912,2.1456,2.5432,2.5704,1.8423,-0.26049
28183,166.7949628,3.733240684,-295.2950372,-458.3567593,2.5946,2.1532,2.3814,0.52236,2.5035,2.3002,2.3783,2.4055,1.6774,0.18691
31622,32.4234641,3.104641113,-429.6665359,-458.9853589,2.4444,2.2975,2.1022,0.82675,1.5755,2.2138,2.5432,2.5704,1.8423,-0.046102
35481,29.39953481,1.233804416,-432.6904652,-460.8561956,2.3124,2.2082,2.2904,0.62435,2.2912,2.2538,2.4588,2.6548,1.7169,0.055436
39810,19.15995575,0.4843845906,-442.9300442,-461.6056154,2.2199,2.2766,2.1339,0.66288,2.3608,2.2125,2.5144,2.6519,1.7473,0.091465
44668,5.623783147,0.353965503,-456.4662169,-461.7360345,2.265,2.276,2.1637,0.6963,2.2912,2.1494,2.5432,2.6234,1.7737,0.073883
50118,20.51303679,0.08202342531,-441.5769632,-462.0079766,2.3563,2.312,2.1968,0.74649,2.2912,2.1618,2.5432,2.5957,1.8155,0.055436
56234,1.217309047,0.06779787298,-460.872691,-462.0222021,2.3196,2.306,2.2046,0.72569,2.3006,2.1751,2.5505,2.5984,1.7941,0.062832
63095,0.02157627825,0.005967567022,-462.0684237,-462.0840324,2.3341,2.2985,2.2128,0.72924,2.2984,2.1779,2.5471,2.5984,1.8013,0.056618
70794,0.03659633392,0.001067830204,-462.0534037,-462.0889322,2.3378,2.2984,2.2119,0.72679,2.2968,2.1781,2.5433,2.5999,1.8015,0.058459
79432,0.001138279222,0.0001756751492,-462.0888617,-462.0898243,2.3406,2.2997,2.2132,0.72862,2.2988,2.1757,2.5471,2.599,1.8032,0.057273
89125,5.637069648e-05,1.102893384e-05,-462.0899436,-462.089989,2.3408,2.3002,2.2135,0.72777,2.2992,2.1753,2.5471,2.5985,1.8032,0.057667
100000,6.452487128e-06,1.80509187e-06,-462.0899935,-462.0899982,2.3408,2.2999,2.2135,0.72793,2.2992,2.1752,2.5472,2.5984,1.8032,0.057586
112201,2.868502401e-05,5.567426342e-08,-462.0899713,-462.0899999,2.3408,2.3,2.2136,0.72802,2.2992,2.1752,2.5472,2.5984,1.8032,0.057592
121625,7.387939149e-09,7.387939149e-09,-462.09,-462.09,2.3408,2.3,2.2136,0.728,2.2992,2.1752,2.5472,2.5984,1.8032,0.0576
121626,1.226140967e-08,7.387939149e-09,-462.09,-462.09,2.3408,2.3,2.2136,0.728,2.2992,2.1752,2.5472,2.5984,1.8032,0.0576
1,3073.495834,3073.495834,3151.155834,3151.155834,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1108,-2.058
2,3072.878048,3072.878048,3150.538048,3150.538048,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.35597,-1.0222,-2.8274,2.1108,-2.058
3,2961.562592,2961.562592,3039.222592,3039.222592,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.0858,-2.058
4,3075.944146,2961.562592,3153.604146,3039.222592,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.33097,-0.99722,-2.8274,2.1108,-2.058
5,3074.033772,2961.562592,3151.693772,3039.222592,-3.8391,-2.6315,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1108,-2.058
6,3072.959346,2961.562592,3150.619346,3039.222592,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.30597,-1.0222,-2.8274,2.1108,-2.058
7,3074.449912,2961.562592,3152.109912,3039.222592,-3.8641,-2.6551,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1108,-2.058
8,3079.154353,2961.562592,3156.814353,3039.222592,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1108,-2.033
10,3072.967642,2961.562592,3150.627642,3039.222592,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8024,2.1108,-2.058
11,3072.602702,2961.562592,3150.262702,3039.222592,-3.8641,-2.6065,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1108,-2.058
12,3074.033772,2961.562592,3151.693772,3039.222592,-3.8391,-2.6315,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1108,-2.058
14,2961.562592,2961.562592,3039.222592,3039.222592,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.0858,-2.058
15,3185.99446,2961.562592,3263.65446,3039.222592,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1358,-2.058
17,3075.271978,2961.562592,3152.931978,3039.222592,-3.8641,-2.6315,0.98806,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1108,-2.058
19,3072.602702,2961.562592,3150.262702,3039.222592,-3.8641,-2.6065,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1108,-2.058
22,3185.101328,2961.562592,3262.761328,3039.222592,-3.8641,-2.6065,1.0131,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1358,-2.058
25,3074.112178,2960.944807,3151.772178,3038.604807,-3.8641,-2.6315,1.0381,-0.74236,-1.6262,0.33097,-0.99722,-2.8274,2.1108,-2.058
28,3073.913424,2960.944807,3151.573424,3038.604807,-3.8641,-2.6551,1.0131,-0.74236,-1.6262,0.30597,-1.0222,-2.8274,2.1108,-2.058
31,3075.797121,2960.944807,3153.457121,3038.604807,-3.8391,-2.6315,1.0131,-0.74236,-1.6012,0.33097,-1.0222,-2.8274,2.1108,-2.058
35,3080.930497,2960.944807,3158.590497,3038.604807,-3.8641,-2.6315,0.98806,-0.74236,-1.6262,0.33097,-1.0222,-2.8274,2.1108,-2.033
39,3078.617865,2960.944807,3156.277865,3038.604807,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.30597,-1.0222,-2.8274,2.1108,-2.033
44,3074.353599,2960.944807,3152.013599,3038.604807,-3.8755,-2.6315,1.0131,-0.74236,-1.6512,0.33097,-0.99722,-2.8274,2.1108,-2.058
50,2960.625495,2960.625495,3038.285495,3038.285495,-3.8641,-2.6315,1.0131,-0.76736,-1.6512,0.33097,-1.0222,-2.8274,2.0858,-2.058
56,2960.999101,2960.625495,3038.659101,3038.285495,-3.8641,-2.6315,1.0131,-0.71736,-1.6262,0.35597,-1.0222,-2.8274,2.0858,-2.058
63,3074.121924,2960.625495,3151.781924,3038.285495,-3.8391,-2.6315,1.0381,-0.74236,-1.6262,0.33097,-0.99722,-2.8024,2.1108,-2.058
70,3076.951503,2957.20556,3154.611503,3034.86556,-3.8641,-2.6315,0.98806,-0.76736,-1.6262,0.35597,-1.0222,-2.8491,2.1108,-2.058
79,2961.810318,2950.873745,3039.470318,3028.533745,-3.8755,-2.6315,1.0131,-0.74236,-1.6512,0.33097,-1.0222,-2.8491,2.0858,-2.058
89,2961.775932,2950.873745,3039.435932,3028.533745,-3.8641,-2.6065,1.0131,-0.71736,-1.6512,0.33097,-0.99722,-2.8274,2.0858,-2.058
100,3070.780436,2950.873745,3148.440436,3028.533745,-3.8641,-2.6065,0.98806,-0.74236,-1.6262,0.35597,-1.0472,-2.8024,2.1108,-2.058
112,3065.527508,2950.873745,3143.187508,3028.533745,-3.8391,-2.6315,1.0131,-0.71736,-1.6012,0.33097,-1.0472,-2.8024,2.1108,-2.083
125,2950.880606,2950.873745,3028.540606,3028.533745,-3.8641,-2.6551,1.0381,-0.74236,-1.6512,0.30597,-1.0222,-2.8024,2.0858,-2.083
141,2969.155481,2950.873745,3046.815481,3028.533745,-3.8391,-2.6065,1.0131,-0.76736,-1.6262,0.35597,-0.99722,-2.8274,2.0858,-2.033
158,3199.262019,2950.873745,3276.922019,3028.533745,-3.8391,-2.6551,0.98806,-0.71736,-1.6262,0.33097,-0.99722,-2.8491,2.1358,-2.033
177,2968.469985,2950.873745,3046.129985,3028.533745,-3.8391,-2.6065,0.98806,-0.71736,-1.6012,0.35597,-0.99722,-2.8491,2.0858,-2.058
199,3179.42685,2950.873745,3257.08685,3028.533745,-3.8391,-2.6551,0.98806,-0.71736,-1.6512,0.30597,-1.0472,-2.8491,2.1358,-2.083
223,2964.54222,2950.873745,3042.20222,3028.533745,-3.8641,-2.6315,0.98806,-0.71736,-1.6012,0.33097,-1.0472,-2.8491,2.0858,-2.058
251,2957.927525,2825.700568,3035.587525,2903.360568,-3.8391,-2.6151,1.0131,-0.76736,-1.6012,0.34378,-1.0843,-2.8274,2.0858,-2.058
281,2954.895408,2825.700568,3032.555408,2903.360568,-3.8755,-2.6065,0.98806,-0.74236,-1.6512,0.30597,-0.99722,-2.8024,2.0858,-2.083
316,2962.099089,2825.700568,3039.759089,2903.360568,-3.8391,-2.6315,1.0381,-0.74236,-1.6262,0.35597,-0.99722,-2.8274,2.0858,-2.058
354,2955.1913,2820.131749,3032.8513,2897.791749,-3.8755,-2.6065,0.98806,-0.76736,-1.6512,0.35597,-1.0222,-2.8491,2.0858,-2.083
398,2964.010904,2810.69349,3041.670904,2888.35349,-3.8641,-2.6315,1.0131,-0.74236,-1.6262,0.33097,-0.99722,-2.8274,2.0858,-2.058
446,2970.083356,2810.69349,3047.743356,2888.35349,-3.8395,-2.6879,1.0381,-0.81506,-1.6792,0.35597,-1.0222,-2.787,2.0905,-2.0719
501,2956.133459,2744.372302,3033.793459,2822.032302,-3.8641,-2.6551,1.0131,-0.71736,-1.6262,0.30597,-1.0875,-2.8274,2.0858,-2.058
562,2735.813856,2730.714396,2813.473856,2808.374396,-3.8641,-2.6437,1.0381,-0.76985,-1.6012,0.26902,-1.0222,-2.8024,2.0361,-2.083
630,2851.434819,2457.341367,2929.094819,2535.001367,-3.9072,-2.6315,1.0739,-0.72933,-1.6061,0.33097,-1.0451,-2.8024,2.066,-2.0934
707,2871.292179,2182.196959,2948.952179,2259.856959,-3.8765,-2.6431,1.0131,-0.74236,-1.6262,0.28169,-1.0222,-2.8274,2.0716,-2.0813
794,2821.467007,2101.07931,2899.127007,2178.73931,-3.8878,-2.6315,1.0381,-0.74236,-1.6054,0.33097,-1.0222,-2.8502,2.0553,-2.0358
891,2472.751777,2101.07931,2550.411777,2178.73931,-3.8755,-2.6464,0.98806,-0.79888,-1.6061,0.29853,-1.0472,-2.8274,1.9663,-2.083
1000,2606.142377,2020.865917,2683.802377,2098.525917,-3.8929,-2.6075,1.0381,-0.77329,-1.76,0.34586,-0.99722,-2.9536,2.0006,-2.058
1122,2654.120909,1798.297359,2731.780909,1875.957359,-3.8401,-2.6075,0.98999,-0.74236,-1.6479,0.34586,-1.0655,-2.8701,2.0149,-2.083
1258,2506.375463,338.7059611,2584.035463,416.3659611,-3.8784,-2.6535,0.98806,-0.76736,-1.6512,0.21572,-1.0422,-2.8032,1.9823,-2.1421
1412,2086.20651,321.6435988,2163.86651,399.3035988,-3.8641,-2.6114,1.0381,-0.74236,-1.6372,0.21944,-1.0222,-2.8274,1.8225,-2.058
1584,1807.388358,293.9690148,1885.048358,371.6290148,-3.8782,-2.6315,1.0381,-0.72012,-1.6479,0.3433,-0.99722,-2.9017,1.4801,-2.058
1778,331.761977,292.6607751,409.421977,370.3207751,-3.8907,-2.6173,1.0381,-0.713,-1.6364,0.34586,-1.0669,-2.885,0.37139,-2.058
1995,288.2628652,286.3658547,365.9228652,364.0258547,-3.8732,-2.6469,1.0131,-0.74236,-1.6364,0.34586,-1.0685,-2.8274,-0.65188,-2.058
2238,438.6465204,212.0701869,516.3065204,289.7301869,-1.8743,-2.6315,1.0131,-2.7196,-3.646,0.080267,0.9265,-2.8274,0.27516,-2.058
2511,244.8509899,164.0490021,322.5109899,241.7090021,-1.8743,-2.6315,-0.98694,1.2804,0.35396,-2.5649,-3.0735,-0.82739,0.27516,-2.058
2818,338.2245716,121.3118247,415.8845716,198.9718247,-5.0,-0.63146,-0.98694,1.2804,-3.646,-1.9197,-3.0735,-0.82739,-1.9248,-4.058
3162,129.61215,99.1276994,207.27215,176.7876994,-1.8743,-2.6315,-0.98694,2.5059,1.2423,-2.5649,-1.0735,-0.73204,0.27516,-4.1012
3548,115.7829239,87.18656043,193.4429239,164.8465604,-1.4762,-0.63146,-0.98694,3.3417,0.90191,-1.6192,-1.0735,-1.0782,0.27516,-3.9427
3981,89.00207855,74.01631522,166.6620786,151.6763152,1.2936,0.98861,-0.98694,3.3417,0.90191,-1.007,-1.0735,-0.82739,0.27516,-3.5268
4466,125.4577959,57.03210451,203.1177959,134.6921045,-2.0464,-1.0315,-0.047487,5.0,1.8497,0.080267,-1.0735,-0.73204,0.27516,-4.5553
5011,61.3487708,44.2502263,139.0087708,121.9102263,0.35359,-1.0315,-0.047487,3.3417,1.8497,0.080267,0.5265,-0.73204,-1.1328,-4.5553
5623,210.7316323,30.24092194,288.3916323,107.9009219,2.7536,-1.8243,-1.8475,1.0661,-0.35026,-0.90189,-0.088318,1.268,-1.4848,-4.9365
6309,217.3656695,24.34236974,295.0256695,102.0023697,2.2736,-0.44839,1.3925,5.0,1.8497,-2.3513,-0.9535,0.86796,-1.5975,-1.7257
7079,67.22657178,17.94628727,144.8865718,95.60628727,0.35359,-0.87005,0.51668,4.1858,1.8497,-0.5513,-0.76457,0.86796,-0.18951,-5.0
7943,59.24201929,16.50894145,136.9020193,94.16894145,2.2736,-0.8128,0.45547,4.1858,1.8497,0.42937,-1.1703,0.86796,-0.18951,-4.5871
8912,85.17008508,11.65337014,162.8300851,89.31337014,-0.34502,-0.70439,1.5884,3.3417,1.8497,-1.3068,-0.6575,0.54796,-0.18951,-3.5257
10000,21.4152894,11.65337014,99.0752894,89.31337014,1.391,-0.81353,0.43644,4.6874,1.8497,-1.5502,0.5265,0.54796,-0.18951,-3.5257
11220,124.2849844,11.65337014,201.9449844,89.31337014,2.7798,-1.6327,1.358,4.5705,0.72334,-1.5927,-0.4207,-0.67604,-1.0906,-4.6777
12589,141.1730704,10.10009313,218.8330704,87.76009313,2.502,0.72487,0.48282,2.3587,1.8497,0.3703,0.90557,-0.43124,-0.91041,-3.5257
14125,134.4205504,7.968600839,212.0805504,85.62860084,3.2602,-0.45478,1.2201,2.5553,2.5706,0.18598,-0.4584,-0.2354,-0.18951,-4.1728
15848,43.52711152,7.968600839,121.1871115,85.62860084,1.4825,-0.97197,0.63975,2.5553,0.7807,-0.066289,0.14781,0.036231,-0.58467,-4.1728
17782,10.78783422,7.533620517,88.44783422,85.19362052,2.3713,0.06951,1.2201,3.9708,2.4265,-1.1411,0.63277,0.54796,-0.18951,-4.1728
19952,11.10881611,7.533620517,88.76881611,85.19362052,2.3713,0.06951,1.2201,3.3417,2.4265,-1.0232,0.53578,0.1242,-0.18951,-3.8917
22387,115.8182256,6.701778384,193.4782256,84.36177838,2.3713,0.28426,1.2201,3.6638,2.4265,-0.24931,-0.1005,0.86882,-0.42573,-3.8708
25118,49.32063287,6.701778384,126.9806329,84.36177838,2.5934,-0.10229,1.128,4.7436,2.4265,-1.1291,-0.050837,0.54796,-0.18951,-4.1124
